# z a Hhat beta F=-x^2*u; backgrounds from pbh17
6.903771807365035784e+03 1.810342231247492450e-03 2.241367296586887824e+04 6.016157208169173002e+08 5.071200334735405726e-04
6.894852622715767211e+03 1.812683751219319435e-03 2.236063219702844435e+04 5.985055163657635450e+08 5.084390801879365472e-04
6.885944959353092599e+03 1.815028299743251484e-03 2.230772109297795032e+04 5.954110596508178711e+08 5.097618407559875763e-04
6.877048802394466293e+03 1.817375880736460305e-03 2.225493932902107554e+04 5.923322560132467747e+08 5.110883394036050843e-04
6.868164136976594818e+03 1.819726498121177578e-03 2.220228658128712777e+04 5.892690143957979679e+08 5.124185999512372892e-04
6.859290948255358671e+03 1.822080155824714253e-03 2.214976252672857299e+04 5.862212431727732420e+08 5.137526457138056907e-04
6.850429221405829594e+03 1.824436857779456432e-03 2.209736684311918725e+04 5.831888472759133577e+08 5.150905051999738176e-04
6.841578941622234197e+03 1.826796607922875990e-03 2.204509920905188847e+04 5.801717356120153666e+08 5.164322069184055239e-04
6.832740094117900298e+03 1.829159410197542940e-03 2.199295930393645176e+04 5.771698170839883089e+08 5.177777793777671575e-04
6.823912664125284209e+03 1.831525268551119790e-03 2.194094680799772686e+04 5.741829958130458593e+08 5.191272510867215965e-04
6.815096636895893425e+03 1.833894186936381714e-03 2.188906140227326250e+04 5.712111795951554775e+08 5.204806505539351889e-04
6.806291997700303909e+03 1.836266169311211345e-03 2.183730276861141829e+04 5.682542781829017401e+08 5.218380062880715719e-04
6.797498731828118252e+03 1.838641219638610701e-03 2.178567058966926197e+04 5.653121950674599409e+08 5.231993467977945995e-04
6.788716824587923838e+03 1.841019341886712679e-03 2.173416454891031754e+04 5.623848378433363438e+08 5.245647064597792810e-04
6.779946261307309214e+03 1.843400540028775417e-03 2.168278433060280076e+04 5.594721172981712818e+08 5.259341249463327225e-04
6.771187027332791331e+03 1.845784818043203542e-03 2.163152961981722910e+04 5.565739334705325365e+08 5.273076281481170425e-04
6.762439108029834642e+03 1.848172179913541669e-03 2.158040010242465723e+04 5.536901938077609539e+08 5.286852574962494587e-04
6.753702488782807450e+03 1.850562629628487192e-03 2.152939546509449792e+04 5.508208101451607943e+08 5.300670544218471884e-04
6.744977154994939156e+03 1.852956171181901557e-03 2.147851539529234651e+04 5.479656825025334358e+08 5.314530603560301599e-04
6.736263092088338453e+03 1.855352808572805065e-03 2.142775958127824197e+04 5.451247138944985867e+08 5.328433167299147233e-04
6.727560285503921477e+03 1.857752545805397247e-03 2.137712771210430583e+04 5.422978177227534056e+08 5.342378649746209150e-04
6.718868720701428174e+03 1.860155386889051450e-03 2.132661947761297779e+04 5.394848929825119972e+08 5.356367465212657358e-04
6.710188383159382283e+03 1.862561335838326974e-03 2.127623456843488020e+04 5.366858416816971898e+08 5.370400028009664033e-04
6.701519258375044956e+03 1.864970396672980786e-03 2.122597267598669714e+04 5.339005746705386639e+08 5.384476752448430622e-04
